1.511897e-02 	 0.000000e+00 	 1.000000e+00 
1.501698e-02 	 6.961766e-03 	 9.954804e-01 
1.491499e-02 	 1.396286e-02 	 9.909153e-01 
1.481300e-02 	 2.103786e-02 	 9.863040e-01 
1.471102e-02 	 2.818991e-02 	 9.816457e-01 
1.460903e-02 	 3.541039e-02 	 9.769395e-01 
1.450704e-02 	 4.269885e-02 	 9.721847e-01 
1.440505e-02 	 5.005923e-02 	 9.673802e-01 
1.430306e-02 	 5.749337e-02 	 9.625254e-01 
1.420107e-02 	 6.500164e-02 	 9.576192e-01 
1.409909e-02 	 7.258531e-02 	 9.526607e-01 
1.399710e-02 	 8.024622e-02 	 9.476491e-01 
1.389511e-02 	 8.798561e-02 	 9.425833e-01 
1.379312e-02 	 9.580432e-02 	 9.374623e-01 
1.369113e-02 	 1.037040e-01 	 9.322852e-01 
1.358914e-02 	 1.116868e-01 	 9.270509e-01 
1.348715e-02 	 1.197540e-01 	 9.217584e-01 
1.338517e-02 	 1.279070e-01 	 9.164065e-01 
1.328318e-02 	 1.361471e-01 	 9.109942e-01 
1.318119e-02 	 1.444760e-01 	 9.055203e-01 
1.307920e-02 	 1.528961e-01 	 8.999837e-01 
1.297721e-02 	 1.614092e-01 	 8.943831e-01 
1.287522e-02 	 1.700161e-01 	 8.887174e-01 
1.277324e-02 	 1.787190e-01 	 8.829852e-01 
1.267125e-02 	 1.875208e-01 	 8.771853e-01 
1.256926e-02 	 1.964230e-01 	 8.713163e-01 
1.246727e-02 	 2.054267e-01 	 8.653770e-01 
1.236528e-02 	 2.145348e-01 	 8.593658e-01 
1.226329e-02 	 2.237501e-01 	 8.532813e-01 
1.216131e-02 	 2.330741e-01 	 8.471222e-01 
1.205932e-02 	 2.425090e-01 	 8.408868e-01 
1.195733e-02 	 2.520574e-01 	 8.345736e-01 
1.185534e-02 	 2.617216e-01 	 8.281810e-01 
1.175335e-02 	 2.715045e-01 	 8.217073e-01 
1.165136e-02 	 2.814088e-01 	 8.151510e-01 
1.154937e-02 	 2.914372e-01 	 8.085101e-01 
1.144739e-02 	 3.015924e-01 	 8.017830e-01 
1.134540e-02 	 3.118771e-01 	 7.949677e-01 
1.124341e-02 	 3.222944e-01 	 7.880624e-01 
1.114142e-02 	 3.328474e-01 	 7.810652e-01 
1.103943e-02 	 3.435396e-01 	 7.739739e-01 
1.093744e-02 	 3.543734e-01 	 7.667866e-01 
1.083546e-02 	 3.653529e-01 	 7.595010e-01 
1.073347e-02 	 3.764823e-01 	 7.521150e-01 
1.063148e-02 	 3.877649e-01 	 7.446263e-01 
1.052949e-02 	 3.992046e-01 	 7.370325e-01 
1.042750e-02 	 4.108048e-01 	 7.293313e-01 
1.032551e-02 	 4.225695e-01 	 7.215199e-01 
1.022353e-02 	 4.345039e-01 	 7.135960e-01 
1.012154e-02 	 4.466119e-01 	 7.055568e-01 
1.001955e-02 	 4.588976e-01 	 6.973996e-01 
9.917560e-03 	 4.713664e-01 	 6.891214e-01 
9.815572e-03 	 4.840234e-01 	 6.807193e-01 
9.713583e-03 	 4.968734e-01 	 6.721903e-01 
9.611595e-03 	 5.099219e-01 	 6.635312e-01 
9.509606e-03 	 5.231745e-01 	 6.547386e-01 
9.407618e-03 	 5.366368e-01 	 6.458092e-01 
9.305629e-03 	 5.503149e-01 	 6.367394e-01 
9.203641e-03 	 5.642151e-01 	 6.275255e-01 
9.101653e-03 	 5.783439e-01 	 6.181639e-01 
8.999664e-03 	 5.927082e-01 	 6.086504e-01 
8.897676e-03 	 6.073149e-01 	 5.989811e-01 
8.795687e-03 	 6.221716e-01 	 5.891516e-01 
8.693699e-03 	 6.372859e-01 	 5.791575e-01 
8.591710e-03 	 6.526659e-01 	 5.689943e-01 
8.489722e-03 	 6.683200e-01 	 5.586570e-01 
8.387734e-03 	 6.842571e-01 	 5.481408e-01 
8.285745e-03 	 7.004861e-01 	 5.374405e-01 
8.183757e-03 	 7.170170e-01 	 5.265506e-01 
8.081768e-03 	 7.338595e-01 	 5.154654e-01 
7.979780e-03 	 7.510245e-01 	 5.041792e-01 
7.877792e-03 	 7.685227e-01 	 4.926856e-01 
7.775803e-03 	 7.863661e-01 	 4.809785e-01 
7.673815e-03 	 8.045664e-01 	 4.690509e-01 
7.571826e-03 	 8.231366e-01 	 4.568959e-01 
7.469838e-03 	 8.420901e-01 	 4.445062e-01 
7.367849e-03 	 8.614409e-01 	 4.318740e-01 
7.265861e-03 	 8.812039e-01 	 4.189913e-01 
7.163873e-03 	 9.013947e-01 	 4.058497e-01 
7.061884e-03 	 9.220294e-01 	 3.924403e-01 
6.959896e-03 	 9.431257e-01 	 3.787538e-01 
6.857907e-03 	 9.647017e-01 	 3.647804e-01 
6.755919e-03 	 9.867766e-01 	 3.505098e-01 
6.653930e-03 	 1.009371e+00 	 3.359312e-01 
6.551942e-03 	 1.032506e+00 	 3.210332e-01 
6.449954e-03 	 1.056205e+00 	 3.058038e-01 
6.347965e-03 	 1.080491e+00 	 2.902303e-01 
6.245977e-03 	 1.105390e+00 	 2.742994e-01 
6.143988e-03 	 1.130930e+00 	 2.579968e-01 
6.042000e-03 	 1.157139e+00 	 2.413076e-01 
5.940011e-03 	 1.184048e+00 	 2.242160e-01 
5.838023e-03 	 1.211689e+00 	 2.067052e-01 
5.736035e-03 	 1.240097e+00 	 1.887573e-01 
5.634046e-03 	 1.269309e+00 	 1.703534e-01 
5.532058e-03 	 1.299365e+00 	 1.514733e-01 
5.430069e-03 	 1.330306e+00 	 1.320956e-01 
5.328081e-03 	 1.362178e+00 	 1.121975e-01 
5.226093e-03 	 1.395030e+00 	 9.175444e-02 
5.124104e-03 	 1.428913e+00 	 7.074048e-02 
5.022116e-03 	 1.463883e+00 	 4.912766e-02 
4.920127e-03 	 1.500007e+00 	 2.688609e-02 
